TruePersonID,CanonicalName,CanonicalNameKn,Moniker,GenderID,BirthYear,HomeDistrictID,HomeUnitID,MOFamily,TravelPropensity,Quota,ActiveFrom,ActiveTo,GangID,CollisionGroup
P002306,Basavaraj Krishnappa,ಬಸವರಾಜ ಕೃಷ್ಣಪ್ಪ,,1,1966,4,53,highway_dacoity,0.09,1,2025-04-26,2026-06-30,,
P002307,Erappa Yamanappa,ಈರಪ್ಪ ಯಮನಪ್ಪ,,1,1995,4,49,two_wheeler_theft,0.09,1,2022-12-07,2024-11-28,,
P002308,Shivakumar Chennappa,ಶಿವಕುಮಾರ ಚೆನ್ನಪ್ಪ,,1,2004,3,42,murder,0.09,1,2022-01-13,2024-09-21,,
P002309,Kumar Basappa,ಕುಮಾರ ಬಸಪ್ಪ,,1,1961,18,233,card_skimming,0.42,1,2025-11-06,2026-06-30,,
P002310,Manjunath Chikkegowda,ಮಂಜುನಾಥ ಚಿಕ್ಕೇಗೌಡ,,1,1970,3,38,shop_burglary,0.09,1,2021-01-07,2024-01-02,,
P002311,Geetha Mallappa,ಗೀತಾ ಮಲ್ಲಪ್ಪ,,2,1980,4,49,chain_snatching,0.09,2,2022-03-08,2023-06-22,G00049,
P002312,Santosh Rangappa,ಸಂತೋಷ ರಂಗಪ್ಪ,,1,1976,11,143,chain_snatching,0.09,1,2021-05-15,2022-05-31,,
P002313,Hanumantha Hanumappa,ಹನುಮಂತ ಹನುಮಪ್ಪ,,1,1986,17,214,two_wheeler_theft,0.09,1,2023-03-21,2026-06-30,,
P002314,Krishnamurthy Basappa,ಕೃಷ್ಣಮೂರ್ತಿ ಬಸಪ್ಪ,,1,1986,15,188,house_break_night,0.09,1,2024-01-31,2025-09-14,,
P002315,Manjunath Nagappa,ಮಂಜುನಾಥ ನಾಗಪ್ಪ,Chikka,1,1980,11,134,two_wheeler_theft,0.09,4,2023-02-08,2026-06-30,,C0006
P002316,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1971,11,136,highway_dacoity,0.09,1,2022-06-09,2024-09-17,,
P002317,Ravi Gurappa,ರವಿ ಗುರಪ್ಪ,,1,1975,31,403,hurt_affray,0.09,2,2025-11-10,2026-06-30,G00099,
P002318,Kumar Siddappa,ಕುಮಾರ ಸಿದ್ದಪ್ಪ,Bidi,1,1966,8,95,illicit_liquor,0.09,1,2025-03-07,2026-06-30,,
P002319,Suresh Timmappa,ಸುರೇಶ ತಿಮ್ಮಪ್ಪ,,1,1976,30,387,house_break_night,0.42,2,2021-01-27,2022-03-13,G00177,
P002320,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1994,22,282,shop_burglary,0.09,2,2024-09-08,2026-06-30,G00007,
P002321,Deepak Rangappa,ದೀಪಕ ರಂಗಪ್ಪ,,1,2003,12,146,mobile_snatching,0.09,2,2023-04-13,2026-06-30,,
P002322,Suresh Chikkegowda,ಸುರೇಶ ಚಿಕ್ಕೇಗೌಡ,,1,1998,4,49,house_break_night,0.09,6,2021-10-30,2024-02-21,G00033,
P002323,Harish Gurappa,ಹರೀಶ ಗುರಪ್ಪ,,1,2002,28,357,highway_dacoity,0.09,2,2024-10-20,2026-06-30,G00070,C0098
P002324,Dinesh Krishnappa,ದಿನೇಶ ಕೃಷ್ಣಪ್ಪ,,1,2001,4,48,highway_dacoity,0.09,1,2024-01-20,2026-06-30,,
P002325,Krishnamurthy Gurappa,ಕೃಷ್ಣಮೂರ್ತಿ ಗುರಪ್ಪ,,1,1988,14,172,hurt_affray,0.09,3,2024-03-10,2026-06-30,,
P002326,Dinesh Basappa,ದಿನೇಶ ಬಸಪ್ಪ,,1,1994,5,62,shop_burglary,0.09,1,2023-10-14,2026-02-01,,
P002327,Geetha Basappa,ಗೀತಾ ಬಸಪ್ಪ,,2,1997,26,333,chain_snatching,0.09,1,2023-05-03,2024-11-13,,
P002328,Lokesh Kempegowda,ಲೋಕೇಶ ಕೆಂಪೇಗೌಡ,Kadu,1,1972,13,164,ndps_ganja,0.09,1,2024-05-12,2026-06-30,,
P002329,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1998,19,246,shop_burglary,0.09,4,2025-09-18,2026-06-30,,
P002330,Manjunath Boregowda,ಮಂಜುನಾಥ ಬೋರೇಗೌಡ,,1,1973,12,151,illicit_liquor,0.09,1,2025-01-25,2026-06-30,,
P002331,Veeresh Doddappa,ವೀರೇಶ ದೊಡ್ಡಪ್ಪ,,1,1967,11,136,murder,0.09,1,2021-12-02,2024-05-19,,
P002332,Mahesh Ningappa,ಮಹೇಶ ನಿಂಗಪ್ಪ,,1,1962,12,155,house_break_night,0.42,1,2025-01-06,2026-05-07,,
P002333,Suresh Basappa,ಸುರೇಶ ಬಸಪ್ಪ,,1,1982,21,269,hurt_affray,0.09,2,2022-04-08,2022-12-17,,
P002334,Mahesh Ningappa,ಮಹೇಶ ನಿಂಗಪ್ಪ,,1,1995,4,53,cattle_theft,0.09,1,2021-06-21,2021-12-19,,
P002335,Nagaraj Basappa,ನಾಗರಾಜ ಬಸಪ್ಪ,,1,1987,4,53,illicit_liquor,0.09,2,2023-05-19,2026-06-21,,
P002336,Ramesh Gurappa,ರಮೇಶ ಗುರಪ್ಪ,,1,1995,7,83,two_wheeler_theft,0.09,2,2025-11-14,2026-06-30,,
P002337,Ravi Doddappa,ರವಿ ದೊಡ್ಡಪ್ಪ,,1,1998,13,163,ndps_ganja,0.09,1,2025-05-28,2025-12-11,,
P002338,Ravi Basappa,ರವಿ ಬಸಪ್ಪ,,1,1977,4,47,illicit_liquor,0.09,1,2025-10-02,2026-06-30,,
P002339,Basavaraj Krishnappa,ಬಸವರಾಜ ಕೃಷ್ಣಪ್ಪ,,1,1989,3,41,mobile_snatching,0.09,1,2021-09-19,2025-02-04,,
P002340,Savitha Basappa,ಸವಿತಾ ಬಸಪ್ಪ,,2,1982,28,360,mobile_snatching,0.09,2,2024-06-28,2026-06-30,G00069,
P002341,Basavaraj Boregowda,ಬಸವರಾಜ ಬೋರೇಗೌಡ,,1,2002,4,49,two_wheeler_theft,0.09,2,2021-12-23,2024-04-20,G00040,
P002342,Basavaraj Boregowda,ಬಸವರಾಜ ಬೋರೇಗೌಡ,Gundu,1,1996,4,52,illicit_liquor,0.09,1,2021-12-12,2024-11-10,,
P002343,Manjunath Krishnappa,ಮಂಜುನಾಥ ಕೃಷ್ಣಪ್ಪ,,1,1990,3,43,illicit_liquor,0.09,1,2025-09-03,2026-06-30,,
P002344,Shobha Shivappa,ಶೋಭಾ ಶಿವಪ್ಪ,,2,1982,15,193,sand_smuggling,0.09,1,2023-01-10,2024-05-05,,
P002345,Basavaraj Krishnappa,ಬಸವರಾಜ ಕೃಷ್ಣಪ್ಪ,,1,2005,29,377,cattle_theft,0.09,1,2025-08-03,2026-06-30,,
P002346,Manjunath Krishnappa,ಮಂಜುನಾಥ ಕೃಷ್ಣಪ್ಪ,,1,1962,5,63,illicit_liquor,0.09,3,2026-01-29,2026-06-30,,
P002347,Ramesh Basappa,ರಮೇಶ ಬಸಪ್ಪ,,1,1976,31,399,illicit_liquor,0.09,1,2025-12-06,2026-06-30,,
P002348,Ramesh Hanumappa,ರಮೇಶ ಹನುಮಪ್ಪ,,1,1974,24,307,highway_dacoity,0.09,6,2024-12-27,2026-04-19,,
P002349,Manjunath Doddappa,ಮಂಜುನಾಥ ದೊಡ್ಡಪ್ಪ,Chikka,1,1965,25,325,highway_dacoity,0.09,1,2025-07-11,2026-06-30,,
P002350,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1965,22,285,murder,0.09,1,2025-07-03,2026-06-30,,
P002351,Mahesh Chikkegowda,ಮಹೇಶ ಚಿಕ್ಕೇಗೌಡ,,1,1970,21,276,murder,0.09,1,2025-04-05,2026-06-30,,
P002352,Venkatesh Basappa,ವೆಂಕಟೇಶ ಬಸಪ್ಪ,,1,1981,18,229,chit_fund_cheating,0.09,3,2026-01-27,2026-06-30,G00152,
P002353,Gopal Chennappa,ಗೋಪಾಲ ಚೆನ್ನಪ್ಪ,,1,1995,2,30,murder,0.09,2,2022-09-30,2024-06-13,,
P002354,Mahesh Basappa,ಮಹೇಶ ಬಸಪ್ಪ,Chikka,1,1994,15,193,mobile_snatching,0.09,1,2024-12-25,2026-06-14,,
P002355,Chandrashekar Puttappa,ಚಂದ್ರಶೇಖರ ಪುಟ್ಟಪ್ಪ,,1,1991,11,140,two_wheeler_theft,0.42,6,2023-04-06,2024-05-11,,
P002356,Nagaraj Puttappa,ನಾಗರಾಜ ಪುಟ್ಟಪ್ಪ,,1,1978,13,159,murder,0.09,1,2023-08-22,2025-10-14,,
P002357,Manjunath Siddappa,ಮಂಜುನಾಥ ಸಿದ್ದಪ್ಪ,,1,1966,13,158,illicit_liquor,0.09,17,2023-04-14,2026-06-30,G00126,
P002358,Manjunath Chikkegowda,ಮಂಜುನಾಥ ಚಿಕ್ಕೇಗೌಡ,,1,1976,19,238,house_break_night,0.09,1,2024-10-28,2026-06-30,,
P002359,Basavaraj Ningappa,ಬಸವರಾಜ ನಿಂಗಪ್ಪ,,1,1971,22,290,cattle_theft,0.09,1,2023-06-21,2026-06-30,,
P002360,Nagaraj Krishnappa,ನಾಗರಾಜ ಕೃಷ್ಣಪ್ಪ,,1,2004,27,345,hurt_affray,0.09,1,2022-01-03,2024-05-26,,
P002361,Kumar Nagappa,ಕುಮಾರ ನಾಗಪ್ಪ,Pailwan,1,1991,4,47,chain_snatching,0.09,1,2024-06-14,2026-06-30,,
P002362,Mahesh Ningappa,ಮಹೇಶ ನಿಂಗಪ್ಪ,Chikka,1,1964,12,149,sand_smuggling,0.09,1,2022-03-31,2025-02-28,,
P002363,Siddaraju Siddappa,ಸಿದ್ದರಾಜು ಸಿದ್ದಪ್ಪ,,1,1977,26,330,ndps_ganja,0.09,1,2021-11-12,2024-10-07,,
P002364,Ramesh Siddappa,ರಮೇಶ ಸಿದ್ದಪ್ಪ,,1,1997,3,37,house_break_night,0.42,1,2021-12-06,2025-05-23,,
P002365,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,Kadu,1,1989,19,240,illicit_liquor,0.09,2,2023-04-03,2026-02-10,,
P002366,Veeresh Basappa,ವೀರೇಶ ಬಸಪ್ಪ,,1,1999,6,78,mobile_snatching,0.42,2,2025-05-29,2026-06-30,,
P002367,Manjunath Durgappa,ಮಂಜುನಾಥ ದುರ್ಗಪ್ಪ,,1,1999,6,80,highway_dacoity,0.09,1,2021-06-27,2024-12-29,,
P002368,Devaraj Basappa,ದೇವರಾಜ ಬಸಪ್ಪ,,1,1990,18,233,hurt_affray,0.09,1,2025-08-08,2026-06-30,,
P002369,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,2000,11,141,shop_burglary,0.42,2,2025-07-25,2026-06-30,,
P002370,Lokesh Hanumappa,ಲೋಕೇಶ ಹನುಮಪ್ಪ,Chikka,1,1991,17,214,highway_dacoity,0.09,2,2025-08-14,2026-06-30,,
P002371,Prakash Gurappa,ಪ್ರಕಾಶ ಗುರಪ್ಪ,Chota,1,1967,25,325,highway_dacoity,0.09,2,2023-12-10,2026-06-30,G00190,
P002372,Srinivas Rangappa,ಶ್ರೀನಿವಾಸ ರಂಗಪ್ಪ,,1,1976,26,333,shop_burglary,0.09,1,2023-08-16,2026-02-14,,
P002373,Manjunath Shivappa,ಮಂಜುನಾಥ ಶಿವಪ್ಪ,,1,1989,27,343,murder,0.09,1,2025-12-19,2026-06-30,,
P002374,Basavaraj Doddappa,ಬಸವರಾಜ ದೊಡ್ಡಪ್ಪ,,1,2000,7,83,shop_burglary,0.09,1,2022-01-27,2026-01-02,,
P002375,Suresh Durgappa,ಸುರೇಶ ದುರ್ಗಪ್ಪ,,1,2000,17,223,sand_smuggling,0.09,1,2025-02-10,2026-06-30,,
P002376,Kumar Boregowda,ಕುಮಾರ ಬೋರೇಗೌಡ,Pailwan,1,1991,1,23,chit_fund_cheating,0.09,4,2022-09-20,2023-08-06,,
P002377,Kavitha Basappa,ಕವಿತಾ ಬಸಪ್ಪ,,2,1963,25,316,illicit_liquor,0.09,9,2021-12-09,2023-05-21,,C0103
P002378,Ramesh Basappa,ರಮೇಶ ಬಸಪ್ಪ,,1,1988,25,322,hurt_affray,0.09,1,2023-12-22,2026-06-30,,
P002379,Ramesh Lingappa,ರಮೇಶ ಲಿಂಗಪ್ಪ,,1,1996,28,349,house_break_night,0.09,1,2023-05-18,2026-06-30,,
P002380,Prakash Gurappa,ಪ್ರಕಾಶ ಗುರಪ್ಪ,,1,1973,4,47,house_break_night,0.09,3,2021-12-02,2022-06-18,G00051,
P002381,Sunil Doddappa,ಸುನೀಲ ದೊಡ್ಡಪ್ಪ,,1,1981,27,340,house_break_night,0.09,2,2024-09-05,2026-06-30,G00066,
P002382,Girish Kempegowda,ಗಿರೀಶ ಕೆಂಪೇಗೌಡ,,1,1961,7,88,hurt_affray,0.09,2,2024-07-26,2026-06-30,,
P002383,Ramesh Krishnappa,ರಮೇಶ ಕೃಷ್ಣಪ್ಪ,Kempu,1,1966,5,63,highway_dacoity,0.09,1,2025-08-04,2026-06-30,,
P002384,Manjunath Siddappa,ಮಂಜುನಾಥ ಸಿದ್ದಪ್ಪ,,1,1999,13,158,illicit_liquor,0.42,3,2021-10-13,2025-02-17,,
P002385,Venkatesh Basappa,ವೆಂಕಟೇಶ ಬಸಪ್ಪ,Kabbina,1,1996,29,371,shop_burglary,0.09,4,2025-05-28,2026-06-30,G00182,C0013
P002386,Manjunath Hanumappa,ಮಂಜುನಾಥ ಹನುಮಪ್ಪ,,1,1974,2,28,shop_burglary,0.09,1,2022-07-30,2023-01-05,,
P002387,Girish Krishnappa,ಗಿರೀಶ ಕೃಷ್ಣಪ್ಪ,,1,1987,12,149,sand_smuggling,0.09,1,2021-08-18,2024-08-23,,
P002388,Suresh Basappa,ಸುರೇಶ ಬಸಪ್ಪ,Uddha,1,1962,17,215,chain_snatching,0.09,4,2021-01-05,2022-01-24,G00143,
P002389,Harish Durgappa,ಹರೀಶ ದುರ್ಗಪ್ಪ,,1,1970,24,311,ndps_ganja,0.09,4,2021-11-17,2022-03-17,,
P002390,Ganesh Mariyappa,ಗಣೇಶ ಮಾರಿಯಪ್ಪ,Gundu,1,1971,7,83,card_skimming,0.09,2,2023-12-20,2026-06-30,,
P002391,Manjunath Shivappa,ಮಂಜುನಾಥ ಶಿವಪ್ಪ,,1,1984,24,308,murder,0.09,1,2024-03-21,2026-06-30,,
P002392,Hanumantha Ningappa,ಹನುಮಂತ ನಿಂಗಪ್ಪ,,1,1964,29,371,shop_burglary,0.09,1,2021-02-04,2024-02-19,,
P002393,Prakash Nagappa,ಪ್ರಕಾಶ ನಾಗಪ್ಪ,,1,1963,8,94,hurt_affray,0.09,1,2023-02-12,2024-06-02,,
P002394,Praveen Fakirappa,ಪ್ರವೀಣ ಫಕೀರಪ್ಪ,Bidi,1,2002,24,312,chain_snatching,0.09,2,2021-04-29,2023-02-07,G00078,
P002395,Ganesh Nagappa,ಗಣೇಶ ನಾಗಪ್ಪ,,1,1983,11,135,house_break_night,0.09,1,2024-10-01,2025-10-06,,
P002396,Shobha Nagappa,ಶೋಭಾ ನಾಗಪ್ಪ,,2,1987,10,128,chit_fund_cheating,0.09,1,2022-10-09,2024-04-23,,
P002397,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1970,20,257,illicit_liquor,0.09,1,2022-11-24,2023-08-13,,
P002398,Nagaraj Chikkegowda,ನಾಗರಾಜ ಚಿಕ್ಕೇಗೌಡ,,1,1993,9,103,two_wheeler_theft,0.09,1,2021-04-12,2023-01-14,,
P002399,Manjunath Timmappa,ಮಂಜುನಾಥ ತಿಮ್ಮಪ್ಪ,Dodda,1,2001,4,53,shop_burglary,0.42,1,2021-02-11,2024-01-18,,
P002400,Basavaraj Basappa,ಬಸವರಾಜ ಬಸಪ್ಪ,,1,1986,4,53,sand_smuggling,0.09,1,2024-03-27,2026-06-30,,
P002401,Manjunath Durgappa,ಮಂಜುನಾಥ ದುರ್ಗಪ್ಪ,,1,1990,29,369,ndps_ganja,0.09,1,2021-11-04,2024-11-24,,
P002402,Santosh Hanumappa,ಸಂತೋಷ ಹನುಮಪ್ಪ,,1,1999,4,51,house_break_night,0.09,6,2022-05-26,2025-12-23,,
P002403,Chandru Ningappa,ಚಂದ್ರು ನಿಂಗಪ್ಪ,,1,1970,11,137,hurt_affray,0.42,3,2023-01-10,2025-12-12,G00061,
P002404,Prasad Basappa,ಪ್ರಸಾದ ಬಸಪ್ಪ,,1,1991,9,113,mobile_snatching,0.09,3,2022-11-08,2026-01-27,G00095,
P002405,Gopal Muniyappa,ಗೋಪಾಲ ಮುನಿಯಪ್ಪ,,1,1983,3,42,house_break_night,0.09,1,2022-08-17,2026-06-30,,
P002406,Sunil Basappa,ಸುನೀಲ ಬಸಪ್ಪ,,1,1991,4,53,shop_burglary,0.09,1,2025-06-07,2026-06-30,,
P002407,Venkatesh Hanumappa,ವೆಂಕಟೇಶ ಹನುಮಪ್ಪ,,1,1993,22,290,chain_snatching,0.09,1,2025-09-01,2026-01-05,,
P002408,Chandrashekar Siddappa,ಚಂದ್ರಶೇಖರ ಸಿದ್ದಪ್ಪ,,1,2005,26,329,card_skimming,0.09,2,2025-11-09,2026-06-30,,
P002409,Ravi Basappa,ರವಿ ಬಸಪ್ಪ,,1,1987,24,306,two_wheeler_theft,0.09,1,2023-07-13,2026-06-30,,
P002410,Kumar Nagappa,ಕುಮಾರ ನಾಗಪ್ಪ,,1,1988,9,111,cattle_theft,0.09,1,2025-07-18,2026-06-30,,
P002411,Ganesh Nagappa,ಗಣೇಶ ನಾಗಪ್ಪ,,1,1971,6,76,two_wheeler_theft,0.09,1,2021-08-09,2023-06-29,,
P002412,Yallappa Eranna,ಯಲ್ಲಪ್ಪ ಈರಣ್ಣ,Auto,1,1982,4,52,chit_fund_cheating,0.09,1,2025-02-03,2026-06-30,,
P002413,Thimmaraju Doddappa,ತಿಮ್ಮರಾಜು ದೊಡ್ಡಪ್ಪ,Gundu,1,1979,12,154,card_skimming,0.09,1,2021-06-28,2022-07-04,,
P002414,Suresh Siddappa,ಸುರೇಶ ಸಿದ್ದಪ್ಪ,,1,1966,31,401,murder,0.09,2,2024-04-04,2026-06-30,,
P002415,Praveen Basappa,ಪ್ರವೀಣ ಬಸಪ್ಪ,Chikka,1,1983,23,297,card_skimming,0.09,2,2025-01-26,2025-11-06,G00196,
P002416,Basappa Ningappa,ಬಸಪ್ಪ ನಿಂಗಪ್ಪ,,1,1971,26,329,highway_dacoity,0.09,5,2022-06-22,2025-02-16,G00110,C0009
P002417,Nagaratna Hanumappa,ನಾಗರತ್ನ ಹನುಮಪ್ಪ,,2,1979,7,88,hurt_affray,0.09,1,2025-05-27,2026-06-30,,
P002418,Mahesh Rangappa,ಮಹೇಶ ರಂಗಪ್ಪ,,1,1970,20,265,illicit_liquor,0.09,1,2025-12-30,2026-06-30,,
P002419,Shankar Kempegowda,ಶಂಕರ ಕೆಂಪೇಗೌಡ,,1,1985,14,177,highway_dacoity,0.09,1,2022-10-05,2025-11-09,,
P002420,Lokesh Puttappa,ಲೋಕೇಶ ಪುಟ್ಟಪ್ಪ,,1,2001,4,47,murder,0.09,3,2022-08-12,2025-12-01,,
P002421,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,2001,21,274,hurt_affray,0.09,3,2025-04-27,2026-01-10,,
P002422,Mahesh Siddappa,ಮಹೇಶ ಸಿದ್ದಪ್ಪ,,1,2002,25,323,ndps_ganja,0.42,2,2025-08-01,2026-06-30,,
P002423,Suresh Mariyappa,ಸುರೇಶ ಮಾರಿಯಪ್ಪ,,1,1989,25,319,card_skimming,0.09,1,2025-02-09,2026-06-30,,
P002424,Prakash Basappa,ಪ್ರಕಾಶ ಬಸಪ್ಪ,,1,1992,22,292,shop_burglary,0.09,1,2024-01-25,2026-06-30,,
P002425,Harish Nagappa,ಹರೀಶ ನಾಗಪ್ಪ,,1,1981,2,32,hurt_affray,0.09,2,2022-05-10,2025-10-25,G00133,
P002426,Ramesh Somappa,ರಮೇಶ ಸೋಮಪ್ಪ,,1,2000,16,198,ndps_ganja,0.09,4,2024-01-25,2026-06-30,,
P002427,Lokesh Basappa,ಲೋಕೇಶ ಬಸಪ್ಪ,,1,1961,4,49,hurt_affray,0.09,1,2022-11-23,2026-01-26,,
P002428,Girish Fakirappa,ಗಿರೀಶ ಫಕೀರಪ್ಪ,,1,1966,8,94,chain_snatching,0.09,1,2022-06-29,2023-11-27,,
P002429,Kumar Rangappa,ಕುಮಾರ ರಂಗಪ್ಪ,,1,1962,4,47,illicit_liquor,0.09,1,2022-02-19,2024-05-12,,
P002430,Lokesh Basappa,ಲೋಕೇಶ ಬಸಪ್ಪ,,1,1964,14,171,card_skimming,0.09,1,2024-02-21,2026-03-19,,
P002431,Ganesh Doddappa,ಗಣೇಶ ದೊಡ್ಡಪ್ಪ,,1,1985,22,292,chit_fund_cheating,0.09,1,2025-04-02,2025-12-01,,
P002432,Siddaraju Chennappa,ಸಿದ್ದರಾಜು ಚೆನ್ನಪ್ಪ,,1,1985,4,49,hurt_affray,0.09,1,2025-09-28,2026-06-30,,
P002433,Manjunath Ningappa,ಮಂಜುನಾಥ ನಿಂಗಪ್ಪ,,1,1979,4,52,highway_dacoity,0.09,1,2021-07-03,2024-05-13,,
P002434,Vijay Siddappa,ವಿಜಯ ಸಿದ್ದಪ್ಪ,,1,2003,4,46,ndps_ganja,0.09,3,2021-01-26,2021-10-06,,C0091
P002435,Kumar Ningappa,ಕುಮಾರ ನಿಂಗಪ್ಪ,,1,1993,4,47,chain_snatching,0.09,1,2021-12-29,2026-01-31,,
P002436,Shivakumar Mariyappa,ಶಿವಕುಮಾರ ಮಾರಿಯಪ್ಪ,,1,1992,2,26,shop_burglary,0.09,1,2024-05-15,2026-06-30,,
P002437,Manjunath Basappa,ಮಂಜುನಾಥ ಬಸಪ್ಪ,,1,1963,17,212,chit_fund_cheating,0.09,1,2024-02-26,2025-02-02,,
P002438,Suresh Basappa,ಸುರೇಶ ಬಸಪ್ಪ,,1,2002,2,27,two_wheeler_theft,0.09,1,2024-05-09,2025-01-13,,
P002439,Siddaraju Chennappa,ಸಿದ್ದರಾಜು ಚೆನ್ನಪ್ಪ,,1,2005,11,136,chain_snatching,0.09,3,2025-04-04,2026-06-30,,
P002440,Prasad Mallappa,ಪ್ರಸಾದ ಮಲ್ಲಪ್ಪ,Gundu,1,1963,31,402,murder,0.42,2,2022-08-16,2025-02-18,,
P002441,Prakash Siddappa,ಪ್ರಕಾಶ ಸಿದ್ದಪ್ಪ,,1,1994,22,291,shop_burglary,0.09,1,2025-09-29,2026-06-30,,
P002442,Shivanna Venkatappa,ಶಿವಣ್ಣ ವೆಂಕಟಪ್ಪ,,1,1979,29,367,illicit_liquor,0.42,1,2022-11-19,2024-05-11,,
P002443,Mahesh Puttappa,ಮಹೇಶ ಪುಟ್ಟಪ್ಪ,,1,1968,4,51,cattle_theft,0.09,1,2024-10-26,2026-06-30,,
P002444,Venkatesh Siddappa,ವೆಂಕಟೇಶ ಸಿದ್ದಪ್ಪ,,1,1963,24,311,sand_smuggling,0.09,1,2025-04-25,2026-06-30,,
P002445,Devaraj Mariyappa,ದೇವರಾಜ ಮಾರಿಯಪ್ಪ,,1,1995,26,333,cattle_theft,0.09,1,2021-03-03,2021-09-27,,
P002446,Lakshmi Fakirappa,ಲಕ್ಷ್ಮಿ ಫಕೀರಪ್ಪ,,2,1981,15,191,sand_smuggling,0.42,3,2023-07-15,2026-06-30,G00141,
P002447,Ravi Basappa,ರವಿ ಬಸಪ್ಪ,,1,1993,23,296,sand_smuggling,0.09,4,2024-11-30,2026-06-30,,C0093
P002448,Prakash Basappa,ಪ್ರಕಾಶ ಬಸಪ್ಪ,,1,1973,19,248,card_skimming,0.09,1,2025-02-24,2026-06-30,,
P002449,Manjunath Mallappa,ಮಂಜುನಾಥ ಮಲ್ಲಪ್ಪ,,1,1973,17,219,shop_burglary,0.09,1,2022-03-28,2024-08-06,,
P002450,Manjula Doddappa,ಮಂಜುಳಾ ದೊಡ್ಡಪ್ಪ,Dodda,2,1998,12,151,hurt_affray,0.42,2,2024-04-10,2026-06-30,,
P002451,Prakash Kempegowda,ಪ್ರಕಾಶ ಕೆಂಪೇಗೌಡ,,1,1987,17,216,sand_smuggling,0.09,1,2023-08-15,2024-01-11,,
P002452,Mahesh Boregowda,ಮಹೇಶ ಬೋರೇಗೌಡ,,1,1989,5,66,sand_smuggling,0.09,1,2025-03-26,2026-06-30,,
P002453,Nagaraj Mariyappa,ನಾಗರಾಜ ಮಾರಿಯಪ್ಪ,Kabbina,1,1971,25,318,hurt_affray,0.09,1,2023-06-09,2026-06-30,,
P002454,Prakash Krishnappa,ಪ್ರಕಾಶ ಕೃಷ್ಣಪ್ಪ,,1,1969,23,301,illicit_liquor,0.09,1,2024-01-30,2026-06-30,,
P002455,Devaraj Krishnappa,ದೇವರಾಜ ಕೃಷ್ಣಪ್ಪ,,1,1987,25,321,sand_smuggling,0.09,1,2023-07-03,2025-08-18,,
P002456,Nagesh Chennappa,ನಾಗೇಶ ಚೆನ್ನಪ್ಪ,,1,1978,20,256,two_wheeler_theft,0.09,7,2025-04-29,2026-06-30,G00175,
P002457,Ramesh Ningappa,ರಮೇಶ ನಿಂಗಪ್ಪ,Bidi,1,1994,11,140,two_wheeler_theft,0.42,10,2021-11-23,2023-12-15,G00055,
P002458,Lakshmi Timmappa,ಲಕ್ಷ್ಮಿ ತಿಮ್ಮಪ್ಪ,,2,1973,11,134,highway_dacoity,0.09,8,2024-04-07,2026-05-10,G00056,
P002459,Vijay Siddappa,ವಿಜಯ ಸಿದ್ದಪ್ಪ,,1,1992,4,46,ndps_ganja,0.09,2,2023-06-16,2025-03-31,G00029,C0091
P002460,Rekha Yamanappa,ರೇಖಾ ಯಮನಪ್ಪ,,2,1966,6,72,shop_burglary,0.09,1,2021-04-09,2023-04-05,,
P002461,Shivakumar Muniyappa,ಶಿವಕುಮಾರ ಮುನಿಯಪ್ಪ,Chikka,1,1962,31,401,cattle_theft,0.42,2,2025-07-12,2026-06-30,,
P002462,Harish Ningappa,ಹರೀಶ ನಿಂಗಪ್ಪ,,1,1987,23,303,chain_snatching,0.09,1,2022-11-29,2025-07-22,,
P002463,Girish Chennappa,ಗಿರೀಶ ಚೆನ್ನಪ್ಪ,,1,2001,31,397,chit_fund_cheating,0.42,1,2025-10-02,2026-06-30,,
P002464,Mahesh Basappa,ಮಹೇಶ ಬಸಪ್ಪ,,1,1976,31,398,chain_snatching,0.09,3,2025-04-10,2026-04-18,G00099,
P002465,Ningaraj Rangappa,ನಿಂಗರಾಜ ರಂಗಪ್ಪ,,1,1981,22,288,mobile_snatching,0.09,5,2021-07-29,2022-03-27,,
P002466,Suresh Basappa,ಸುರೇಶ ಬಸಪ್ಪ,,1,2003,5,60,hurt_affray,0.42,1,2024-05-12,2026-03-30,,
P002467,Basavaraj Somappa,ಬಸವರಾಜ ಸೋಮಪ್ಪ,,1,1988,27,344,hurt_affray,0.09,1,2023-01-15,2024-03-27,,
P002468,Ramesh Basappa,ರಮೇಶ ಬಸಪ್ಪ,,1,1977,5,61,sand_smuggling,0.09,2,2025-07-07,2026-06-30,,
P002469,Mahesh Chennappa,ಮಹೇಶ ಚೆನ್ನಪ್ಪ,,1,2005,17,222,chit_fund_cheating,0.09,1,2025-04-29,2026-06-30,,
